legacy_path,decoded_legacy_path,source,clicks,impressions,current_status,current_location,final_status,final_url,problem_type,recommended_target,action_needed,notes
/عوارض-ایمپلنت-دندان/,/عوارض-ایمپلنت-دندان/,migration-map|search-console|wordpress-inventory,11,1560,404,,404,https://dralirezasadighi.com/%D8%B9%D9%88%D8%A7%D8%B1%D8%B6-%D8%A7%DB%8C%D9%85%D9%BE%D9%84%D9%86%D8%AA-%D8%AF%D9%86%D8%AF%D8%A7%D9%86,404,/services/advanced-dental-implant,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: ایمپلنت)
/مراحل-جراحی-فک-در-اتاق-عمل-از-برنامهر/,/مراحل-جراحی-فک-در-اتاق-عمل-از-برنامهر/,rank-math|search-console,11,359,301,https://dralirezasadighi.com/knowledge/%D9%81%DB%8C%D9%84%D9%85_%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C_%D9%81%DA%A9_%D8%AF%D8%B1_%D8%A7%D8%AA%D8%A7%D9%82_%D8%B9%D9%85%D9%84,200,https://dralirezasadighi.com/knowledge/%D9%81%DB%8C%D9%84%D9%85_%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C_%D9%81%DA%A9_%D8%AF%D8%B1_%D8%A7%D8%AA%D8%A7%D9%82_%D8%B9%D9%85%D9%84,redirects_ok,/knowledge/فیلم_جراحی_فک_در_اتاق_عمل,"already redirects (pre-existing map entry, unrelated to this incident)",Not part of this incident — was already a valid legacy-redirects.ts entry before this audit.
/نگاهی-به-انواع-جراحی-دندان-و-آشنایی-با-م/,/نگاهی-به-انواع-جراحی-دندان-و-آشنایی-با-م/,migration-map|search-console|wordpress-inventory,10,748,404,,404,https://dralirezasadighi.com/%D9%86%DA%AF%D8%A7%D9%87%DB%8C-%D8%A8%D9%87-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D9%88-%D8%A2%D8%B4%D9%86%D8%A7%DB%8C%DB%8C-%D8%A8%D8%A7-%D9%85,404,,NEEDS HUMAN DECISION,"No exact knowledge-article match and no confident semantic-keyword bucket — ambiguous topic, needs Hamid's call. See title/clicks for context."
/post-surgery-jaw-physiotherapy-a-comprehensive-guide-for-faster-recovery-with-effective-exercises/,/post-surgery-jaw-physiotherapy-a-comprehensive-guide-for-faster-recovery-with-effective-exercises/,migration-map|search-console|wordpress-inventory,10,636,404,,404,https://dralirezasadighi.com/post-surgery-jaw-physiotherapy-a-comprehensive-guide-for-faster-recovery-with-effective-exercises,404,/care-instructions/jaw-physiotherapy,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",care-instructions bucket (matched: physiotherapy)
/صدای-فک-و-اختلالات-مفصل-tmj-علل،-راهکارها/,/صدای-فک-و-اختلالات-مفصل-tmj-علل،-راهکارها/,migration-map|search-console|wordpress-inventory,10,469,404,,404,https://dralirezasadighi.com/%D8%B5%D8%AF%D8%A7%DB%8C-%D9%81%DA%A9-%D9%88-%D8%A7%D8%AE%D8%AA%D9%84%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D9%81%D8%B5%D9%84-tmj-%D8%B9%D9%84%D9%84%D8%8C-%D8%B1%D8%A7%D9%87%DA%A9%D8%A7%D8%B1%D9%87%D8%A7,404,/services/orthognathic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: فک)
/ایمپلنت-اشترومن-در-تبریز؛-بهترین-راه/,/ایمپلنت-اشترومن-در-تبریز؛-بهترین-راه/,migration-map|search-console|wordpress-inventory,10,119,404,,404,https://dralirezasadighi.com/%D8%A7%DB%8C%D9%85%D9%BE%D9%84%D9%86%D8%AA-%D8%A7%D8%B4%D8%AA%D8%B1%D9%88%D9%85%D9%86-%D8%AF%D8%B1-%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2%D8%9B-%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D8%B1%D8%A7%D9%87,404,/services/advanced-dental-implant,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: ایمپلنت)
/بوتاکس/,/بوتاکس/,migration-map|search-console|wordpress-inventory,10,8278,404,,404,https://dralirezasadighi.com/%D8%A8%D9%88%D8%AA%D8%A7%DA%A9%D8%B3,404,/services/facial-cosmetic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: بوتاکس)
/جراحی-چانه،-پروتز-چانه،-فیلر-و-جینیوپل/,/جراحی-چانه،-پروتز-چانه،-فیلر-و-جینیوپل/,rank-math|search-console,10,633,404,,404,https://dralirezasadighi.com/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%DA%86%D8%A7%D9%86%D9%87%D8%8C-%D9%BE%D8%B1%D9%88%D8%AA%D8%B2-%DA%86%D8%A7%D9%86%D9%87%D8%8C-%D9%81%DB%8C%D9%84%D8%B1-%D9%88-%D8%AC%DB%8C%D9%86%DB%8C%D9%88%D9%BE%D9%84,404,/services/facial-cosmetic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: چانه)
/tag/فیلم-جراحی-فک-در-اتاق-عمل/,/tag/فیلم-جراحی-فک-در-اتاق-عمل/,search-console,10,575,404,,404,https://dralirezasadighi.com/tag/%D9%81%DB%8C%D9%84%D9%85-%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D9%81%DA%A9-%D8%AF%D8%B1-%D8%A7%D8%AA%D8%A7%D9%82-%D8%B9%D9%85%D9%84,404,,intentional 404 (documented),WordPress taxonomy/archive/system path — no content equivalent on new site
/tag/جراحی-فک-نی-نی-سایت؛-تجربهای-موفق-با-ر/,/tag/جراحی-فک-نی-نی-سایت؛-تجربهای-موفق-با-ر/,search-console,10,185,404,,404,https://dralirezasadighi.com/tag/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D9%81%DA%A9-%D9%86%DB%8C-%D9%86%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AA%D8%9B-%D8%AA%D8%AC%D8%B1%D8%A8%D9%87%D8%A7%DB%8C-%D9%85%D9%88%D9%81%D9%82-%D8%A8%D8%A7-%D8%B1,404,,intentional 404 (documented),WordPress taxonomy/archive/system path — no content equivalent on new site
/رینوپلاستی-چیست؟/,/رینوپلاستی-چیست؟/,migration-map|search-console|wordpress-inventory,9,515,404,,404,https://dralirezasadighi.com/%D8%B1%DB%8C%D9%86%D9%88%D9%BE%D9%84%D8%A7%D8%B3%D8%AA%DB%8C-%DA%86%DB%8C%D8%B3%D8%AA%D8%9F,404,/services/rhinoplasty,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: رینوپلاستی)
/آشنایی-با-انواع-عمل-جراحی-زیبایی-صورت/,/آشنایی-با-انواع-عمل-جراحی-زیبایی-صورت/,migration-map|search-console|wordpress-inventory,9,2287,404,,404,https://dralirezasadighi.com/%D8%A2%D8%B4%D9%86%D8%A7%DB%8C%DB%8C-%D8%A8%D8%A7-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%D8%B9%D9%85%D9%84-%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B2%DB%8C%D8%A8%D8%A7%DB%8C%DB%8C-%D8%B5%D9%88%D8%B1%D8%AA,404,/services/facial-cosmetic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: زیبایی-صورت)
/مراقبت-های-جراحی-ایمپلنت/,/مراقبت-های-جراحی-ایمپلنت/,migration-map|search-console|wordpress-inventory,9,343,404,,404,https://dralirezasadighi.com/%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D8%AA-%D9%87%D8%A7%DB%8C-%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%A7%DB%8C%D9%85%D9%BE%D9%84%D9%86%D8%AA,404,/care-instructions/implant-care,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",care-instructions bucket (matched: ایمپلنت)
/جراحی-سینوس-لیفت-چیست؟/,/جراحی-سینوس-لیفت-چیست؟/,migration-map|search-console|wordpress-inventory,9,809,404,,404,https://dralirezasadighi.com/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B3%DB%8C%D9%86%D9%88%D8%B3-%D9%84%DB%8C%D9%81%D8%AA-%DA%86%DB%8C%D8%B3%D8%AA%D8%9F,404,/services/facial-cosmetic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: لیفت)
/درد-دندان-عقل/,/درد-دندان-عقل/,migration-map|search-console|wordpress-inventory,9,335,404,,404,https://dralirezasadighi.com/%D8%AF%D8%B1%D8%AF-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%B9%D9%82%D9%84,404,/services/impacted-tooth-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: دندان-عقل)
/جوانسازی-صورت-با-فیلر-تهران-و-تبریز/,/جوانسازی-صورت-با-فیلر-تهران-و-تبریز/,migration-map|search-console|wordpress-inventory,9,642,404,,404,https://dralirezasadighi.com/%D8%AC%D9%88%D8%A7%D9%86%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B5%D9%88%D8%B1%D8%AA-%D8%A8%D8%A7-%D9%81%DB%8C%D9%84%D8%B1-%D8%AA%D9%87%D8%B1%D8%A7%D9%86-%D9%88-%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2,404,/services/facial-cosmetic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: فیلر)
/فک-پایین-عقبرفته/,/فک-پایین-عقبرفته/,migration-map|search-console|wordpress-inventory,9,796,404,,404,https://dralirezasadighi.com/%D9%81%DA%A9-%D9%BE%D8%A7%DB%8C%DB%8C%D9%86-%D8%B9%D9%82%D8%A8%D8%B1%D9%81%D8%AA%D9%87,404,/services/orthognathic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: فک)
/recessed-lower-jaw-causes-symptoms-and-treatment/,/recessed-lower-jaw-causes-symptoms-and-treatment/,migration-map|search-console|wordpress-inventory,9,9983,404,,404,https://dralirezasadighi.com/recessed-lower-jaw-causes-symptoms-and-treatment,404,/services/orthognathic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: jaw)
/مراقبت-بعد-از-جراحی-دندان-عقل/,/مراقبت-بعد-از-جراحی-دندان-عقل/,migration-map|search-console|wordpress-inventory,8,188,404,,404,https://dralirezasadighi.com/%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D8%AA-%D8%A8%D8%B9%D8%AF-%D8%A7%D8%B2-%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%B9%D9%82%D9%84,404,/care-instructions/wisdom-tooth-care,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",care-instructions bucket (matched: دندان-عقل)
/دندان-قروچه/,/دندان-قروچه/,migration-map|search-console|wordpress-inventory,8,292,404,,404,https://dralirezasadighi.com/%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D9%82%D8%B1%D9%88%DA%86%D9%87,404,,NEEDS HUMAN DECISION,"No exact knowledge-article match and no confident semantic-keyword bucket — ambiguous topic, needs Hamid's call. See title/clicks for context."
/جراحی-فک-و-دندان/,/جراحی-فک-و-دندان/,migration-map|search-console|wordpress-inventory,8,7908,404,,404,https://dralirezasadighi.com/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D9%81%DA%A9-%D9%88-%D8%AF%D9%86%D8%AF%D8%A7%D9%86,404,/services/orthognathic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: فک)
/رضایت-بیمار-پس-از-جراحی-بلفاروپلاستی/,/رضایت-بیمار-پس-از-جراحی-بلفاروپلاستی/,migration-map|search-console|wordpress-inventory,7,110,404,,404,https://dralirezasadighi.com/%D8%B1%D8%B6%D8%A7%DB%8C%D8%AA-%D8%A8%DB%8C%D9%85%D8%A7%D8%B1-%D9%BE%D8%B3-%D8%A7%D8%B2-%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%A8%D9%84%D9%81%D8%A7%D8%B1%D9%88%D9%BE%D9%84%D8%A7%D8%B3%D8%AA%DB%8C,404,/services/facial-cosmetic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: بلفاروپلاستی)
/25-سوال-متداول-در-مورد-تزریق-بوتاکس-برای/,/25-سوال-متداول-در-مورد-تزریق-بوتاکس-برای/,migration-map|search-console|wordpress-inventory,7,471,404,,404,https://dralirezasadighi.com/25-%D8%B3%D9%88%D8%A7%D9%84-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84-%D8%AF%D8%B1-%D9%85%D9%88%D8%B1%D8%AF-%D8%AA%D8%B2%D8%B1%DB%8C%D9%82-%D8%A8%D9%88%D8%AA%D8%A7%DA%A9%D8%B3-%D8%A8%D8%B1%D8%A7%DB%8C,404,/services/facial-cosmetic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: بوتاکس)
/راهنمای-جامع-ایمپلنت-دندان-در-تبریز-2/,/راهنمای-جامع-ایمپلنت-دندان-در-تبریز-2/,migration-map|search-console|wordpress-inventory,7,332,404,,404,https://dralirezasadighi.com/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AC%D8%A7%D9%85%D8%B9-%D8%A7%DB%8C%D9%85%D9%BE%D9%84%D9%86%D8%AA-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%AF%D8%B1-%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2-2,404,/services/advanced-dental-implant,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: ایمپلنت)
/بهترین-دندانپزشک-برای-ایمپلنت-دندان-د/,/بهترین-دندانپزشک-برای-ایمپلنت-دندان-د/,migration-map|search-console|wordpress-inventory,7,1440,404,,404,https://dralirezasadighi.com/%D8%A8%D9%87%D8%AA%D8%B1%DB%8C%D9%86-%D8%AF%D9%86%D8%AF%D8%A7%D9%86%D9%BE%D8%B2%D8%B4%DA%A9-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%A7%DB%8C%D9%85%D9%BE%D9%84%D9%86%D8%AA-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%AF,404,/services/advanced-dental-implant,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: ایمپلنت)
/جراحی-زیبایی-بینی/,/جراحی-زیبایی-بینی/,migration-map|search-console|wordpress-inventory,7,312,404,,404,https://dralirezasadighi.com/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%B2%DB%8C%D8%A8%D8%A7%DB%8C%DB%8C-%D8%A8%DB%8C%D9%86%DB%8C,404,/services/rhinoplasty,FIXED (pending deploy): added to legacy-redirects.ts,One of the 5 originally-reported known-failing URLs. Verified 301 -> /services/rhinoplasty in local build. NOT YET on live production (unpushed).
/appointment-form/,/appointment-form/,migration-map|search-console|wordpress-inventory,7,2592,404,,404,https://dralirezasadighi.com/appointment-form,404,/contact,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit","hardcoded best-effort mapping (no clean keyword bucket, unambiguous intent)"
/بوکال-فت/,/بوکال-فت/,migration-map|search-console|wordpress-inventory,7,606,404,,404,https://dralirezasadighi.com/%D8%A8%D9%88%DA%A9%D8%A7%D9%84-%D9%81%D8%AA,404,,NEEDS HUMAN DECISION,"No exact knowledge-article match and no confident semantic-keyword bucket — ambiguous topic, needs Hamid's call. See title/clicks for context."
/مراقبت-جراحی-بینی/,/مراقبت-جراحی-بینی/,migration-map|search-console|wordpress-inventory,6,110,404,,404,https://dralirezasadighi.com/%D9%85%D8%B1%D8%A7%D9%82%D8%A8%D8%AA-%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%A8%DB%8C%D9%86%DB%8C,404,/care-instructions/rhinoplasty-care,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",care-instructions bucket (matched: بینی)
/همه-چیز-در-مورد-دندان-عقل/,/همه-چیز-در-مورد-دندان-عقل/,migration-map|search-console|wordpress-inventory,6,348,404,,404,https://dralirezasadighi.com/%D9%87%D9%85%D9%87-%DA%86%DB%8C%D8%B2-%D8%AF%D8%B1-%D9%85%D9%88%D8%B1%D8%AF-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%B9%D9%82%D9%84,404,/services/impacted-tooth-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: دندان-عقل)
/eyebrow-gliding-lift/,/eyebrow-gliding-lift/,migration-map|search-console|wordpress-inventory,6,66,404,,404,https://dralirezasadighi.com/eyebrow-gliding-lift,404,/services/facial-cosmetic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: lift)
/تزریق-فیلر/,/تزریق-فیلر/,migration-map|search-console|wordpress-inventory,6,200,404,,404,https://dralirezasadighi.com/%D8%AA%D8%B2%D8%B1%DB%8C%D9%82-%D9%81%DB%8C%D9%84%D8%B1,404,/services/facial-cosmetic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: فیلر)
/tag/جراحی-فک/,/tag/جراحی-فک/,search-console,6,331,404,,404,https://dralirezasadighi.com/tag/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D9%81%DA%A9,404,,intentional 404 (documented),WordPress taxonomy/archive/system path — no content equivalent on new site
/tag/دکتر-علیرضا-صدیقی،-روشهای-دیجیتال-جر/,/tag/دکتر-علیرضا-صدیقی،-روشهای-دیجیتال-جر/,search-console,6,310,404,,404,https://dralirezasadighi.com/tag/%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7-%D8%B5%D8%AF%DB%8C%D9%82%DB%8C%D8%8C-%D8%B1%D9%88%D8%B4%D9%87%D8%A7%DB%8C-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%D8%AC%D8%B1,404,,intentional 404 (documented),WordPress taxonomy/archive/system path — no content equivalent on new site
/راهنمای-جامع-ایمپلنت-دندان-در-تبریز-مع/,/راهنمای-جامع-ایمپلنت-دندان-در-تبریز-مع/,rank-math|search-console,6,296,404,,404,https://dralirezasadighi.com/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AC%D8%A7%D9%85%D8%B9-%D8%A7%DB%8C%D9%85%D9%BE%D9%84%D9%86%D8%AA-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%AF%D8%B1-%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2-%D9%85%D8%B9,404,/services/advanced-dental-implant,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: ایمپلنت)
/جراحی-بینی/,/جراحی-بینی/,search-console,6,218,404,,404,https://dralirezasadighi.com/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%A8%DB%8C%D9%86%DB%8C,404,/services/rhinoplasty,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: بینی)
/جراحی-فک-به-روش-دیجیتال/,/جراحی-فک-به-روش-دیجیتال/,migration-map|search-console|wordpress-inventory,5,226,404,,404,https://dralirezasadighi.com/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D9%81%DA%A9-%D8%A8%D9%87-%D8%B1%D9%88%D8%B4-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84,404,/services/orthognathic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: فک)
/ماسک-دندان-چیست-و-چه-کاربردی-دارد؟/,/ماسک-دندان-چیست-و-چه-کاربردی-دارد؟/,migration-map|search-console|wordpress-inventory,5,1471,404,,404,https://dralirezasadighi.com/%D9%85%D8%A7%D8%B3%DA%A9-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%DA%86%DB%8C%D8%B3%D8%AA-%D9%88-%DA%86%D9%87-%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%D8%AF%DB%8C-%D8%AF%D8%A7%D8%B1%D8%AF%D8%9F,404,,NEEDS HUMAN DECISION,"No exact knowledge-article match and no confident semantic-keyword bucket — ambiguous topic, needs Hamid's call. See title/clicks for context."
/جراحی-فک-چیست-و-چرا-انجام-میشود؟/,/جراحی-فک-چیست-و-چرا-انجام-میشود؟/,migration-map|search-console|wordpress-inventory,5,1113,404,,404,https://dralirezasadighi.com/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D9%81%DA%A9-%DA%86%DB%8C%D8%B3%D8%AA-%D9%88-%DA%86%D8%B1%D8%A7-%D8%A7%D9%86%D8%AC%D8%A7%D9%85-%D9%85%DB%8C%D8%B4%D9%88%D8%AF%D8%9F,404,/services/orthognathic-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: فک)
/دلایل-و-مزایا-اهمیت-انجام-ارتودنسی-قبل/,/دلایل-و-مزایا-اهمیت-انجام-ارتودنسی-قبل/,migration-map|search-console|wordpress-inventory,5,296,404,,404,https://dralirezasadighi.com/%D8%AF%D9%84%D8%A7%DB%8C%D9%84-%D9%88-%D9%85%D8%B2%D8%A7%DB%8C%D8%A7-%D8%A7%D9%87%D9%85%DB%8C%D8%AA-%D8%A7%D9%86%D8%AC%D8%A7%D9%85-%D8%A7%D8%B1%D8%AA%D9%88%D8%AF%D9%86%D8%B3%DB%8C-%D9%82%D8%A8%D9%84,404,,NEEDS HUMAN DECISION,"No exact knowledge-article match and no confident semantic-keyword bucket — ambiguous topic, needs Hamid's call. See title/clicks for context."
/recovery-period-of-chin-surgery-comparison-with-chin-implants-and-expertise-of-dr-alireza-sedighi/,/recovery-period-of-chin-surgery-comparison-with-chin-implants-and-expertise-of-dr-alireza-sedighi/,migration-map|search-console|wordpress-inventory,5,203,404,,404,https://dralirezasadighi.com/recovery-period-of-chin-surgery-comparison-with-chin-implants-and-expertise-of-dr-alireza-sedighi,404,/care-instructions/genioplasty-care,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",hardcoded precision fix (keyword-bucket order would otherwise mis-route this one)
/تفاوت-جراحی-دندان-عقل-با-کشیدن-ساده/,/تفاوت-جراحی-دندان-عقل-با-کشیدن-ساده/,migration-map|search-console|wordpress-inventory,5,375,404,,404,https://dralirezasadighi.com/%D8%AA%D9%81%D8%A7%D9%88%D8%AA-%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%B9%D9%82%D9%84-%D8%A8%D8%A7-%DA%A9%D8%B4%DB%8C%D8%AF%D9%86-%D8%B3%D8%A7%D8%AF%D9%87,404,/services/impacted-tooth-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: دندان-عقل)
/جراحی-دندان-عقل/,/جراحی-دندان-عقل/,migration-map|search-console|wordpress-inventory,5,1102,404,,404,https://dralirezasadighi.com/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%B9%D9%82%D9%84,404,/services/impacted-tooth-surgery,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: دندان-عقل)
/سوالات-متداول/,/سوالات-متداول/,search-console,5,411,404,,404,https://dralirezasadighi.com/%D8%B3%D9%88%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D8%AA%D8%AF%D8%A7%D9%88%D9%84,404,,NEEDS HUMAN DECISION,"No exact knowledge-article match and no confident semantic-keyword bucket — ambiguous topic, needs Hamid's call. See title/clicks for context."
/دکتر-علیرضا-صدیقی/23-2/,/دکتر-علیرضا-صدیقی/23-2/,search-console,5,239,404,,404,https://dralirezasadighi.com/%D8%AF%DA%A9%D8%AA%D8%B1-%D8%B9%D9%84%DB%8C%D8%B1%D8%B6%D8%A7-%D8%B5%D8%AF%DB%8C%D9%82%DB%8C/23-2,404,/about,"FIXED (pending deploy): added to legacy-redirects.ts, 2026-08-26 broad audit",keyword-bucket fallback (matched: دکتر-علیرضا-صدیقی)
/tag/جراحی-دندان-عقل-با-بیهوشی-در-تبریز/,/tag/جراحی-دندان-عقل-با-بیهوشی-در-تبریز/,search-console,5,110,404,,404,https://dralirezasadighi.com/tag/%D8%AC%D8%B1%D8%A7%D8%AD%DB%8C-%D8%AF%D9%86%D8%AF%D8%A7%D9%86-%D8%B9%D9%82%D9%84-%D8%A8%D8%A7-%D8%A8%DB%8C%D9%87%D9%88%D8%B4%DB%8C-%D8%AF%D8%B1-%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2,404,,intentional 404 (documented),WordPress taxonomy/archive/system path — no content equivalent on new site
/tag/کلینیک-زیبایی-تبریز/,/tag/کلینیک-زیبایی-تبریز/,search-console,5,105,404,,404,https://dralirezasadighi.com/tag/%DA%A9%D9%84%DB%8C%D9%86%DB%8C%DA%A9-%D8%B2%DB%8C%D8%A8%D8%A7%DB%8C%DB%8C-%D8%AA%D8%A8%D8%B1%DB%8C%D8%B2,404,,intentional 404 (documented),WordPress taxonomy/archive/system path — no content equivalent on new site
/tag/لیفت-شقیقه-گلایدینگ/,/tag/لیفت-شقیقه-گلایدینگ/,search-console,5,72,404,,404,https://dralirezasadighi.com/tag/%D9%84%DB%8C%D9%81%D8%AA-%D8%B4%D9%82%DB%8C%D9%82%D9%87-%DA%AF%D9%84%D8%A7%DB%8C%D8%AF%DB%8C%D9%86%DA%AF,404,,intentional 404 (documented),WordPress taxonomy/archive/system path — no content equivalent on new site
/درمان-ریشه-و-عصب-کشی-چه-تفاوتی-دارند؟/,/درمان-ریشه-و-عصب-کشی-چه-تفاوتی-دارند؟/,migration-map|search-console|wordpress-inventory,4,379,404,,404,https://dralirezasadighi.com/%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%D8%B1%DB%8C%D8%B4%D9%87-%D9%88-%D8%B9%D8%B5%D8%A8-%DA%A9%D8%B4%DB%8C-%DA%86%D9%87-%D8%AA%D9%81%D8%A7%D9%88%D8%AA%DB%8C-%D8%AF%D8%A7%D8%B1%D9%86%D8%AF%D8%9F,404,,NEEDS HUMAN DECISION,"No exact knowledge-article match and no confident semantic-keyword bucket — ambiguous topic, needs Hamid's call. See title/clicks for context."
