current_url,type,status,title,clicks,impressions,ctr,position,topic_cluster,priority,recommended_action,proposed_next_url,redirect_required,notes
https://dralirezasadighi.com/چرا-دکتر-علیرضا-صدیقی-را-برای-جراحی-فک-ا/,post,publish,چرا دکتر علیرضا صدیقی را برای جراحی فک انتخاب کنیم: انتخابی برتر برای دقت و برتری,39,1723,0.0226,7.47,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/چرا-دکتر-علیرضا-صدیقی-را-برای-جراحی-فک-ا,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/اموزش-دوره-ها-تخصصی-ایمپلنت/,post,publish,اموزش دوره ها تخصصی ایمپلنت,37,314,0.1178,6.38,advanced-dental-implant,P0,redirect-to-service-page,/fa/services/advanced-dental-implant,yes,High-value but short/duplicative content — fold into /fa/services/advanced-dental-implant rather than a thin standalone page.
https://dralirezasadighi.com/جراحی-ناقرینگیهای-صورت-رویکردها-و-م/,post,publish,جراحی ناقرینگی‌های صورت: رویکردها و مزایا,25,1930,0.013,4.48,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-ناقرینگیهای-صورت-رویکردها-و-م,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/بیماری-کندیلار-هایپرپلاژیا-علل،-تشخی/,post,publish,بیماری کندیلار هایپرپلاژیا: علل، تشخیص و درمان,22,335,0.0657,5.71,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/بیماری-کندیلار-هایپرپلاژیا-علل،-تشخی,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/ناقرینگیهای-ناشی-از-تروما-به-صورت-عل/,post,publish,ناقرینگی‌های ناشی از تروما به صورت: علل، تشخیص و درمان,46,1808,0.0254,6.53,facial-trauma-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/ناقرینگیهای-ناشی-از-تروما-به-صورت-عل,yes,Substantial standalone article on core topic (facial-trauma-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-trauma-surgery.
https://dralirezasadighi.com/استفاده-از-تکنولوژی-دیجیتال-در-جراحی-ت/,post,publish,استفاده از تکنولوژی دیجیتال در جراحی تصحیح ناقرینگی صورت,0,0,0.0,0.0,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/استفاده-از-تکنولوژی-دیجیتال-در-جراحی-ت,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/digital-technology-in-corrective-facial-asymmetry-surgery/,post,publish,Digital Technology in Corrective Facial Asymmetry Surgery,0,47,0.0,16.3,uncategorized,P1,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/facial-asymmetry-due-to-trauma-causes-diagnosis-and-treatment/,post,publish,"Facial Asymmetry Due to Trauma: Causes, Diagnosis, and Treatment",26,2180,0.0119,5.92,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/ریلپس-یا-بازگشت-پس-از-عمل-جراحی-فک-با-تا/,post,publish,ریلپس یا بازگشت پس از عمل جراحی فک با تاکید بر پوزیشنینگ قطعه پروکسیمال مندیبل و آزادسازی عضلات,145,1756,0.0826,6.08,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/ریلپس-یا-بازگشت-پس-از-عمل-جراحی-فک-با-تا,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/جراحی-فک-ارتوگناتیک-مراحل-و-روند-درما/,post,publish,جراحی فک (ارتوگناتیک): مراحل و روند درمان,3,672,0.0045,38.33,impacted-tooth-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-ارتوگناتیک-مراحل-و-روند-درما,yes,Substantial standalone article on core topic (impacted-tooth-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/impacted-tooth-surgery.
https://dralirezasadighi.com/optimal-timing-for-wisdom-tooth-surgery-jaw-surgery-and-dental-implants-during-orthodontic-treatment/,post,publish,"Optimal Timing for Wisdom Tooth Surgery, Jaw Surgery, and Dental Implants During Orthodontic Treatment",0,129,0.0,9.4,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/optimal-timing-for-wisdom-tooth-surgery-jaw-surgery-and-dental-implants-during-orthodontic-treatment,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/مقایسه-ایمپلنت-و-دندان-طبیعی-بررسی-تفا/,post,publish,مقایسه ایمپلنت و دندان طبیعی: بررسی تفاوت‌ها در ساختار، عملکرد و طول عمر,17,461,0.0369,22.81,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/مقایسه-ایمپلنت-و-دندان-طبیعی-بررسی-تفا,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/روند-درمانی-و-ترتیب-درمانی-جراحی-فک،-ای/,post,publish,روند درمانی و ترتیب درمانی جراحی فک، ایمپلنت، پیوند استخوان، جراحی دندان عقل و ارتودنسی,1,12,0.0833,8.58,impacted-tooth-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/روند-درمانی-و-ترتیب-درمانی-جراحی-فک،-ای,yes,Substantial standalone article on core topic (impacted-tooth-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/impacted-tooth-surgery.
https://dralirezasadighi.com/درمان-غیر-قرینگی-صورت-راهکارها،-نقش-اس/,post,publish,درمان غیر قرینگی صورت: راهکارها، نقش اسکن طب هسته‌ای و زمان مناسب برای جراحی فک,12,139,0.0863,6.2,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/درمان-غیر-قرینگی-صورت-راهکارها،-نقش-اس,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/treatment-of-facial-asymmetry-solutions-the-role-of-nuclear-medicine-scans-and-the-appropriate-age-for-jaw-surgery/,post,publish,"Treatment of Facial Asymmetry: Solutions, the Role of Nuclear Medicine Scans, and the Appropriate Age for Jaw Surgery",1,17,0.0588,8.24,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/treatment-of-facial-asymmetry-solutions-the-role-of-nuclear-medicine-scans-and-the-appropriate-age-for-jaw-surgery,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/صدای-فک-و-اختلالات-مفصل-tmj-علل،-راهکارها/,post,publish,صدای فک و اختلالات مفصل TMJ: علل، راهکارها و درمان‌ها,10,469,0.0213,20.49,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/jaw-clicking-and-tmj-disorders-causes-treatments-and-solutions/,post,publish,"Jaw Clicking and TMJ Disorders: Causes, Treatments, and Solutions",0,37,0.0,12.46,uncategorized,P1,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/دوره-نقاهت-جراحی-چانه،-مقایسه-با-پروتز/,post,publish,دوره نقاهت جراحی چانه، مقایسه با پروتز چانه و تخصص دکتر علیرضا صدیقی,25,1913,0.0131,20.16,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/دوره-نقاهت-جراحی-چانه،-مقایسه-با-پروتز,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/recovery-period-of-chin-surgery-comparison-with-chin-implants-and-expertise-of-dr-alireza-sedighi/,post,publish,"Recovery Period of Chin Surgery, Comparison with Chin Implants, and Expertise of Dr. Alireza Sedighi",5,203,0.0246,12.46,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/recovery-period-of-chin-surgery-comparison-with-chin-implants-and-expertise-of-dr-alireza-sedighi,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/ایمپلنت-اشترومن-در-تبریز؛-بهترین-راه/,post,publish,ایمپلنت اشترومن تبریز (Straumann)؛ ایمپلنت سوئیسی با طرح درمان تخصصی,10,119,0.084,12.64,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-اشترومن-در-تبریز؛-بهترین-راه,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/مزایای-جراحی-فک-و-معرفی-بهترین-جراح-فک،/,post,publish,مزایای جراحی فک و معرفی بهترین جراح فک، دکتر علیرضا صدیقی,16,734,0.0218,15.97,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/مزایای-جراحی-فک-و-معرفی-بهترین-جراح-فک،,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/خنده-لثهای؛-علل،-تشخیص-و-روشهای-درم/,post,publish,خنده لثه‌ای؛ علل، تشخیص و روش‌های درمانی توسط دکتر علیرضا صدیقی، بهترین جراح فک در ایران,11,1419,0.0078,7.72,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/راهنمای-جامع-کاشت-دندان-و-ایمپلنت-در-تب/,post,publish,راهنمای جامع کاشت دندان و ایمپلنت در تبریز و تهران: تجربه دکتر صدیقی، بهترین جراح ایمپلنت ایران,2,78,0.0256,18.03,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/راهنمای-جامع-کاشت-دندان-و-ایمپلنت-در-تب,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/همهچیز-درباره-دندان-عقل-زمان-مناسب-ب/,post,publish,همه‌چیز درباره دندان عقل: زمان مناسب برای کشیدن و عوارض احتمالی باقی‌ماندن آن,1,113,0.0088,14.62,impacted-tooth-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/همهچیز-درباره-دندان-عقل-زمان-مناسب-ب,yes,Substantial standalone article on core topic (impacted-tooth-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/impacted-tooth-surgery.
https://dralirezasadighi.com/بهترین-برندهای-ایمپلنت-دندانی-اشتروم/,post,publish,بهترین برندهای ایمپلنت دندانی: مقایسه‌ای تخصصی از اشترومن، زیممر بیومت، بیوهورایزن، استم، نئودنت و آی‌سی‌ایکس,4,170,0.0235,35.78,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/بهترین-برندهای-ایمپلنت-دندانی-اشتروم,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/درد-دندان-عقل/,post,publish,چرا دندان عقل درد می‌کند؟ دلایل و راه‌حل‌های تخصصی,9,335,0.0269,23.69,impacted-tooth-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/درد-دندان-عقل,yes,Substantial standalone article on core topic (impacted-tooth-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/impacted-tooth-surgery.
https://dralirezasadighi.com/ایمپلنت-اقساطی-در-تبریز-با-دکتر-علیرضا/,post,publish,ایمپلنت اقساطی در تبریز؛ راهی برای انجام درمان باکیفیت بدون فشار مالی,2753,17354,0.1586,11.96,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-اقساطی-در-تبریز-با-دکتر-علیرضا,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/سینوس-لیفت-و-ایمپلنت-دندان/,post,publish,سینوس لیفت تخصصی و کاشت ایمپلنت دندان با بهترین تکنیک‌های روز دنیا در کلینیک دکتر صدیقی – تهران و تبریز,18,888,0.0203,17.19,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/سینوس-لیفت-و-ایمپلنت-دندان,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/لیفت-شقیقه-گلایدینگ/,post,publish,لیفت شقیقه گلایدینگ؛ روش کم‌تهاجمی برای جوانسازی اطراف چشم و شقیقه,134,3971,0.0337,8.69,facial-cosmetic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/لیفت-شقیقه-گلایدینگ,yes,Substantial standalone article on core topic (facial-cosmetic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/جراحی-چانه-پروتز-فیلر-جینیوپلاستی/,post,publish,جراحی چانه: بررسی علمی روش‌های اصلاح فرم چانه با پروتز، جینیوپلاستی و فیلر + مزایا، معایب و هزینه‌ها,31,2482,0.0125,15.33,facial-cosmetic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-چانه-پروتز-فیلر-جینیوپلاستی,yes,Substantial standalone article on core topic (facial-cosmetic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/راهنمای-جامع-ایمپلنت-دندان-در-تبریز-2/,post,publish,راهنمای جامع ایمپلنت دندان در تبریز | معرفی متخصصین، هزینه‌ها و خدمات فوری و اقساطی,7,332,0.0211,13.46,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/راهنمای-جامع-ایمپلنت-دندان-در-تبریز-2,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/جوانسازی-صورت-با-فیلر-تهران-و-تبریز/,post,publish,جوانسازی صورت با فیلر: راهی سریع و مؤثر برای زیبایی طبیعی در تهران و تبریز,9,642,0.014,8.38,facial-cosmetic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جوانسازی-صورت-با-فیلر-تهران-و-تبریز,yes,Substantial standalone article on core topic (facial-cosmetic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/facial-cosmetic-surgery.
https://dralirezasadighi.com/facial-rejuvenation-with-fillers-a-quick-and-effective-path-to-natural-beauty-in-tehran-and-tabriz/,post,publish,Facial Rejuvenation with Fillers: A Quick and Effective Path to Natural Beauty in Tehran and Tabriz,0,123,0.0,6.63,uncategorized,P1,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/innovative-techniques-for-correcting-mandibular-prognathism-combining-functionality-and-aesthetics/,post,publish,Innovative Techniques for Correcting Mandibular Prognathism: Combining Functionality and Aesthetics,0,52,0.0,9.77,uncategorized,P1,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/جراحی-جلوآمدگی-فک-پایین/,post,publish,روش‌های نوین جراحی برای اصلاح جلوآمدگی فک پایین: ترکیب زیبایی و عملکرد,0,0,0.0,0.0,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-جلوآمدگی-فک-پایین,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/جراحی-فک-پایین-جلو-آمده/,post,publish,راهنمای جامع جراحی فک پایین جلو آمده: هر آنچه باید بدانید,67,5953,0.0113,10.94,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-پایین-جلو-آمده,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/comprehensive-guide-to-lower-jaw-surgery-everything-you-need-to-know/,post,publish,Comprehensive Guide to Lower Jaw Surgery: Everything You Need to Know,0,90,0.0,51.16,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/comprehensive-guide-to-lower-jaw-surgery-everything-you-need-to-know,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/فک-پایین-عقبرفته/,post,publish,فک پایین عقب‌رفته چیست؟ دلایل، علائم و اهمیت درمان آن,9,796,0.0113,14.89,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/فک-پایین-عقبرفته,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/recessed-lower-jaw-causes-symptoms-and-treatment/,post,publish,"Recessed Lower Jaw: Causes, Symptoms, and Treatment",9,9983,0.0009,33.67,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/recessed-lower-jaw-causes-symptoms-and-treatment,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/جراحی-فک-پایین-عقب-رفته-2/,post,publish,جراحی فک پایین عقب رفته: راهی برای بهبود عملکرد و زیبایی,0,0,0.0,0.0,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-پایین-عقب-رفته-2,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/lower-jaw-surgery-for-receding-jaw-improving-function-and-aesthetics/,post,publish,Lower Jaw Surgery for Receding Jaw: Improving Function and Aesthetics,0,363,0.0,56.76,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/lower-jaw-surgery-for-receding-jaw-improving-function-and-aesthetics,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/جراحی-فک-پایین-عقب-رفته/,post,publish,جراحی فک پایین عقب رفته: بهبودی و نتایج بلندمدت,71,4073,0.0174,8.6,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-پایین-عقب-رفته,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/receding-jaw-surgery-recovery-and-long-term-results/,post,publish,Receding Jaw Surgery: Recovery and Long-Term Results,0,48,0.0,40.38,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/receding-jaw-surgery-recovery-and-long-term-results,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/جراحی-فک-خطرناک/,post,publish,آیا جراحی فک خطرناک است؟ بررسی علمی عوارض، مزایا و نکات مهم پیش از عمل,19,2225,0.0085,12.58,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-خطرناک,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/جراحی-فک-دیجیتال/,post,publish,جراحی فک دیجیتال: تحول نوین در دقت و نتایج جراحی‌های فک و صورت,20,339,0.059,6.53,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-دیجیتال,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/فیلم_جراحی_فک_در_اتاق_عمل/,post,publish,فیلم جراحی فک در اتاق عمل: از مراحل درمان تا نتایج واقعی,371,15849,0.0234,4.24,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/فیلم_جراحی_فک_در_اتاق_عمل,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/جراحی-فک-کم-تهاجمی/,post,publish,جراحی فک کم تهاجمی: درمانی نوین با حداقل درد و دوران نقاهت کوتاه,17,395,0.043,8.81,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-کم-تهاجمی,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
https://dralirezasadighi.com/ایمپلنت-دندان-بدون-درد/,post,publish,ایمپلنت دندان بدون درد: راهی برای لبخندی زیبا و بدون ترس,0,453,0.0,38.33,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-دندان-بدون-درد,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/موفقیت-۱۳-واحد-ایمپلنت-پساز-دو-سال-بی/,post,publish,موفقیت ۱۳ واحد ایمپلنت پس‌از دو سال بی هیچ مشکلی,1,130,0.0077,1.28,advanced-dental-implant,P0,redirect-to-service-page,/fa/services/advanced-dental-implant,yes,High-value but short/duplicative content — fold into /fa/services/advanced-dental-implant rather than a thin standalone page.
https://dralirezasadighi.com/تفاوت-جراحی-دندان-عقل-با-کشیدن-ساده/,post,publish,تفاوت جراحی دندان عقل با کشیدن ساده | راهنمای کامل توسط دکتر علیرضا صدیقی,5,375,0.0133,7.67,impacted-tooth-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/تفاوت-جراحی-دندان-عقل-با-کشیدن-ساده,yes,Substantial standalone article on core topic (impacted-tooth-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/impacted-tooth-surgery.
https://dralirezasadighi.com/ایمپلنت-دندان/,post,publish,ایمپلنت دندان چیست و چرا بهترین گزینه است؟,0,0,0.0,0.0,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-دندان,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/ایمپلنت-دیجیتال/,post,publish,ایمپلنت دیجیتال: تحولی نوین در دندان‌پزشکی مدرن,1,163,0.0061,53.04,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-دیجیتال,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/ایمپلنت-دندان-اقساطی/,post,publish,ایمپلنت دندان اقساطی | کاشت دندان با شرایط پرداخت ویژه در تبریز و تهران,25,1452,0.0172,23.98,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-دندان-اقساطی,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/جراحی-برجستگی-پیشانی/,post,publish,جراحی برجستگی پیشانی: روش‌ها، مزایا و ملاحظات مهم,78,7312,0.0107,8.61,uncategorized,P0,needs-manual-review,,yes,Traffic present but topic unclear from title/categories/slug — classify manually before deciding redirect target.
https://dralirezasadighi.com/ایمپلنت-دندان-در-تعطیلات-عید-در-تبریز/,post,publish,ایمپلنت دندان در تعطیلات عید در تبریز؛ راهنمای کامل کاشت دندان در نوروز,0,0,0.0,0.0,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-دندان-در-تعطیلات-عید-در-تبریز,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/ایمپلنت-سوئیسی-دیجیتالی/,post,publish,ایمپلنت سوئیسی دیجیتالی؛ بهترین روش جایگزینی دندان از دست رفته | دکتر صدیقی,2,237,0.0084,16.82,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-سوئیسی-دیجیتالی,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/تفاوت-کشیدن-دندان-و-جراحی-دندان-عقل/,post,publish,تفاوت کشیدن دندان و جراحی دندان عقل | بررسی کامل و علمی,98,1533,0.0639,7.77,impacted-tooth-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/تفاوت-کشیدن-دندان-و-جراحی-دندان-عقل,yes,Substantial standalone article on core topic (impacted-tooth-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/impacted-tooth-surgery.
https://dralirezasadighi.com/ایمپلنت-فوری-در-تبریز/,post,publish,ایمپلنت فوری در تبریز: کاشت دندان در یک روز با تکنولوژی پیشرفته در کلینیک دکتر صدیقی,165,3075,0.0537,14.56,advanced-dental-implant,P0,migrate-to-knowledge-center,/fa/knowledge/ایمپلنت-فوری-در-تبریز,yes,Substantial standalone article on core topic (advanced-dental-implant); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/advanced-dental-implant.
https://dralirezasadighi.com/جراحی-دندان-عقل-با-بیهوشی-در-تبریز/,post,publish,جراحی دندان عقل با بیهوشی در تبریز؛ تجربه‌ای بدون درد با دکتر علیرضا صدیقی,424,7182,0.059,7.4,impacted-tooth-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-دندان-عقل-با-بیهوشی-در-تبریز,yes,Substantial standalone article on core topic (impacted-tooth-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/impacted-tooth-surgery.
https://dralirezasadighi.com/جراحی-فک-نی-نی-سایت/,post,publish,جراحی فک نی نی سایت؛ تجربه‌ای موفق با روش‌های دیجیتال دکتر علیرضا صدیقی,1599,57539,0.0278,6.95,orthognathic-surgery,P0,migrate-to-knowledge-center,/fa/knowledge/جراحی-فک-نی-نی-سایت,yes,Substantial standalone article on core topic (orthognathic-surgery); migrate into Knowledge Center as its own article and redirect old URL to it; cross-link from /fa/services/orthognathic-surgery.
